Country,Year,Homicide Rate,Total Emissions,Coal,Oil,Gas,Cement,Flaring,Emissions Per Capita,GDP per capita,Population,Homicide per capita,Homicide per emissions
Georgia,1999,0.49,4.310981,0.062235,2.533339,1.577846,0.137561,0.0,0.980994,673.5434387,4157192.0,0.011786802245361773,0.1136632242174113
Georgia,2000,0.45,4.500388,0.058624,2.121456,2.18008,0.140228,0.0,1.055148,749.908535,4077131.0,0.01103717295323599,0.09999137852114084
Georgia,2001,0.48,3.732319,0.055014,1.67609,1.859469,0.134411,0.007335,0.900552,801.9904139,4014373.0,0.011957035382611432,0.1286063704629749
Georgia,2002,0.45,3.351955,0.05496,1.601168,1.553536,0.138627,0.003664,0.825375,853.5164537,3978515.0,0.011310752881414296,0.13425001230625114
Georgia,2003,0.42,3.735201,0.113584,1.714752,1.766048,0.137153,0.003664,0.929657,1010.00798,3951736.0,0.010628240348039443,0.11244374800713536
Georgia,2004,0.4,4.275506,0.172208,1.549872,2.3816,0.168162,0.003664,1.071862,1305.047486,3927340.0,0.010185010719723784,0.0935561779120413
Georgia,2005,0.4,5.017588,0.179536,1.864976,2.791968,0.177444,0.003664,1.26669,1642.760938,3902469.0,0.010249921267792263,0.07971957841098154
Georgia,2006,0.37,6.096712,0.179536,2.095808,3.642016,0.175688,0.003664,1.549801,1996.057129,3880347.0,0.00953522971012644,0.06068844977423896
Georgia,2007,0.36,6.365351,0.381056,2.520832,3.286608,0.173191,0.003664,1.629438,2635.353882,3860158.0,0.009326043130877025,0.05655618991003009
Georgia,2008,0.35,5.308807,0.454336,2.205728,2.476864,0.171879,0.0,1.368356,3324.735879,3848449.0,0.009094572904564929,0.0659281831115729
Georgia,2009,0.27,6.135626,0.509599,2.808292,2.485668,0.332067,0.0,1.591519,2822.66743,3814419.0,0.007078404338904562,0.04400528976179448
Georgia,2010,0.32,6.208043,0.798283,2.761035,2.321613,0.327112,0.0,1.618013,3233.295943,3786695.0,0.008450640994323546,0.051546034716576546
Georgia,2011,0.26,7.804526,1.077216,2.707696,3.451488,0.568126,0.0,2.042181,4021.743306,3756441.0,0.006921445059299481,0.033314002669732924
Georgia,2012,0.23,8.25448,1.179808,2.718688,3.770256,0.583059,0.00267,2.169744,4421.818242,3728874.0,0.006168081839182553,0.027863657068646363
Georgia,2013,0.24,8.012551,1.205456,2.6564,3.528432,0.61901,0.003252,2.11635,4623.745725,3717668.0,0.006455659838371796,0.029953007475397034
Georgia,2014,0.29,8.938684,1.172003,2.83112,4.310774,0.620502,0.004286,2.368343,4739.188338,3719414.0,0.007796927150352178,0.03244325451039549
Georgia,2015,0.28,9.75618,1.110606,3.218192,4.750316,0.671256,0.005809,2.587069,4014.185944,3725276.0,0.00751622161686812,0.028699757487049237
Georgia,2016,0.26,10.06768,1.033248,3.876512,4.462752,0.690337,0.004832,2.669686,4062.169888,3727505.0,0.006975175083601497,0.025825214945250547
Georgia,2017,0.26,10.172526,1.157824,3.528432,4.700912,0.785358,0.0,2.696924,4357.000936,3728004.0,0.006974241443946949,0.02555904010468983
Georgia,2018,0.25,10.062534,1.20912,3.418512,4.678928,0.755974,0.0,2.667462,4722.042423,3726549.0,0.006708619690764834,0.024844636549799487
Georgia,2019,0.25,10.920173,0.974624,3.587056,5.301808,1.056685,0.0,2.895975,4696.150586,3720161.0,0.00672013926278997,0.022893410205131366
Germany,1990,0.12,1051.979103,569.133933,330.471639,122.299717,15.297268,3.840458,13.254082,22303.96133,79433029.0,0.00015107065852921207,0.00011407070697296922
Germany,1991,0.12,1013.824095,504.058363,352.174663,130.161891,13.741151,3.619014,12.704246,23357.75773,80013896.0,0.00014997394952496752,0.00011836372857167099
Germany,1992,0.13,965.541817,454.324533,353.960905,129.383593,14.444,3.539761,12.03842,26438.23039,80624598.0,0.00016124111403321355,0.00013463943012216527
Germany,1993,0.13,955.819934,430.790061,360.998807,136.302146,14.531254,3.317362,11.86271,25522.62957,81156363.0,0.0001601846056112692,0.00013600888135484315
Germany,1994,0.14,939.492314,418.19707,350.052061,142.162168,15.340627,3.219887,11.615574,27076.60675,81438348.0,0.0001719091846018291,0.00014901665283873736
Germany,1995,0.13,938.613565,406.059831,350.352795,152.984341,15.562397,3.059623,11.570215,31658.34938,81678051.0,0.00015916148635818943,0.00013850215343947218
Germany,1996,0.13,958.700377,400.626928,360.038099,169.970819,14.811078,3.212688,11.792007,30485.86655,81914831.0,0.00015870142001513744,0.00013560023873861478
Germany,1997,0.12,930.870087,386.878583,352.402027,162.892045,15.274969,3.238729,11.430683,26964.04947,82034771.0,0.0001462794355822606,0.00012891165123452936
Germany,1998,0.12,922.812222,377.494523,351.197603,165.392745,15.544564,3.16761,11.319463,27289.05936,82047195.0,0.00014625728521249265,0.00013003728942809776
Germany,1999,0.12,895.352121,360.066312,340.727569,165.641747,15.771092,3.1125,10.978242,26734.94254,82100243.0,0.0001461627829773902,0.00013402548247272203
Germany,2000,0.11,899.351824,373.473132,331.125243,166.433444,15.252878,2.991838,11.027999,23694.76048,82211508.0,0.00013380121916751605,0.00012231030956356853
Germany,2001,0.1,916.144477,376.533195,339.732989,173.813082,13.504016,2.968838,11.239028,23628.32721,82349925.0,0.00012143301891288912,0.00010915308939858401
Germany,2002,0.11,899.449765,375.799127,325.00172,173.623112,12.822649,2.965213,11.04386,25197.2656,82488495.0,0.0001333519298660983,0.00012229699120550663
Germany,2003,0.1,900.627666,379.536724,320.45557,174.872568,13.507148,3.002408,11.071456,30310.3576,82534176.0,0.00012116192933215934,0.00011103367548560296
Germany,2004,0.1,886.637162,375.990449,311.160949,173.357043,14.068338,2.927693,10.910219,34106.65812,82516260.0,0.00012118823611249467,0.00011278570793765129
Germany,2005,0.09,866.30277,363.239675,304.818223,173.429605,13.049804,2.953296,10.667155,34520.23965,82469422.0,0.00010913135780192566,0.00010388977516486527
Germany,2006,0.09,877.938802,369.596095,304.553748,178.395732,13.340261,3.068642,10.815009,36353.88033,82376451.0,0.00010925452469419931,0.00010251284006923298
Germany,2007,0.08,851.222968,379.386987,270.76992,174.440529,14.449074,2.988342,10.485129,41640.08087,82266372.0,9.724508089404989e-05,9.39824264704286e-05
Germany,2008,0.08,854.508174,356.220854,292.852668,179.833964,13.578516,2.944403,10.521235,45612.71062,82110097.0,9.743016136005782e-05,9.362110560688446e-05
Germany,2009,0.08,789.89998,317.904574,281.751205,167.411633,12.559007,2.574876,9.720576,41650.36783,81902307.0,9.767734625594856e-05,0.00010127864543052653
Germany,2010,0.08,832.540983,343.363951,281.83344,184.003635,12.431492,2.581308,10.237197,41572.45595,81776930.0,9.782710111519228e-05,9.609136563070553e-05
Germany,2011,0.08,808.911525,344.697883,271.122024,168.410508,13.393265,2.672588,9.934635,46705.8958,80274983.0,9.965744869731084e-05,9.889833131008982e-05
Germany,2012,0.07,813.693048,349.803212,271.558844,168.062225,13.288641,2.657051,9.978385,43855.85447,80425823.0,8.703672202396984e-05,8.602752619314503e-05
Germany,2013,0.07,831.207653,356.889616,280.001778,170.536123,12.502979,2.688788,10.176318,46298.92292,80645605.0,8.67995224290276e-05,8.421481653514083e-05
Germany,2014,0.07,792.255427,344.850129,270.940421,152.270963,12.904592,2.478249,9.678314,48023.86998,80982500.0,8.643842805544409e-05,8.83553430048009e-05
Germany,2015,0.07,795.55657,341.018336,273.407683,157.455432,12.625554,2.373714,9.693253,41103.25644,81686611.0,8.569335799718758e-05,8.798871461774241e-05
Germany,2016,0.07,800.339834,329.445089,277.783622,169.467961,12.662714,2.343803,9.720952,42136.12079,82348669.0,8.500440972518937e-05,8.746284643880415e-05
Germany,2017,0.07,785.616471,310.763015,279.180926,171.412164,13.408148,2.266922,9.50829,44652.58917,82657002.0,8.468732025872412e-05,8.91020015286823e-05
Germany,2018,0.07,754.408432,295.67355,265.224228,169.548548,13.227901,2.007493,9.100585,47939.27829,82905782.0,8.443319429759435e-05,9.278793426847596e-05
Germany,2019,0.06,707.149948,240.086494,270.910415,172.478938,13.28664,2.028361,8.504699,46793.68676,83092962.0,7.220828161114296e-05,8.484763404097712e-05
Ghana,1990,0.27,3.790882,0.007328,3.506448,0.0,0.277106,0.0,0.245412,381.2508376,15446982.0,0.001747914252764715,0.07122353056623763
Ghana,1991,0.3,4.209288,0.007334,3.894525,0.0,0.307429,0.0,0.26568,416.3573876,15843471.0,0.0018935244682178544,0.07127096078956821
Ghana,1992,0.33,3.661745,0.007328,3.235312,0.0,0.419105,0.0,0.225455,394.9070373,16241548.0,0.0020318260303759223,0.09012096691604686
Ghana,1993,0.3,4.309505,0.007328,3.81056,0.0,0.491617,0.0,0.258928,358.4707604,16643633.0,0.0018024910787206136,0.06961356350671365
Ghana,1994,1.56,5.088912,0.007328,4.532368,0.0,0.549216,0.0,0.29863,319.5004587,17040854.0,0.009154470779457415,0.30654882615380263
Ghana,1995,0.42,5.153605,0.007328,4.61664,0.0,0.529637,0.0,0.295524,370.731368,17438874.0,0.0024084123780010107,0.08149635061282345
Ghana,1996,0.34,5.468649,0.007328,4.851136,0.0,0.610185,0.0,0.30647,388.6449688,17844010.0,0.0019054013083382043,0.06217257681010429
Ghana,1997,0.35,6.204804,0.007328,5.506992,0.0,0.690484,0.0,0.339654,377.233058,18268040.0,0.0019159143509648543,0.05640790587422261
Ghana,1998,0.36,6.244973,0.0,5.583936,0.0,0.661037,0.0,0.333693,399.7374075,18714708.0,0.001923620715856213,0.05764636612520182
Ghana,1999,0.37,6.370451,0.0,5.613248,0.0,0.757203,0.0,0.332196,402.5363179,19176791.0,0.0019294156149482985,0.05808066022327148
Ghana,2000,0.4,6.101182,0.0,5.3128,0.0,0.788382,0.0,0.310248,253.3891282,19665502.0,0.0020340187603652324,0.0655610666916673
Ghana,2001,0.41,6.733777,0.0,5.968656,0.0,0.765121,0.0,0.333428,263.1719784,20195577.0,0.0020301474921959398,0.06088707719308198
Ghana,2002,0.41,7.232698,0.0,6.470624,0.0,0.762074,0.0,0.348424,297.0533431,20758326.0,0.00197511109518176,0.05668700670206332
Ghana,2003,0.41,7.4385,0.0,6.679472,0.0,0.759028,0.0,0.348742,357.8331205,21329514.0,0.0019222191372949239,0.05511863951065402
Ghana,2004,0.41,7.153326,0.0,6.397344,0.0,0.755982,0.0,0.32654,405.4226482,21906444.0,0.0018715954081821766,0.05731599538452462
Ghana,2005,0.42,6.802875,0.0,6.089568,0.0,0.713307,0.0,0.302391,477.6058413,22496951.0,0.001866919655023474,0.06173860316410341
Ghana,2006,0.42,9.159489,0.0,8.452848,0.0,0.706641,0.0,0.396539,884.9413127,23098586.0,0.0018182931197606642,0.04585408640154488
Ghana,2007,0.41,9.618768,0.0,8.92184,0.0,0.696928,0.0,0.405713,1047.220763,23708320.0,0.0017293507089494319,0.04262500145548786
Ghana,2008,0.42,8.925351,0.0,8.233008,0.0,0.692343,0.0,0.366905,1178.927868,24326087.0,0.0017265415518739203,0.0470569728854361
Ghana,2009,0.38,7.497608,0.0,6.793424,0.010987,0.693197,0.0,0.300496,1043.980468,24950762.0,0.001522999578129117,0.050682831110935654
Ghana,2010,0.38,9.709648,0.0,8.090112,0.809744,0.809792,0.0,0.379658,1258.94923,25574719.0,0.0014858423273389632,0.03913633120376764
Ghana,2011,0.38,11.226017,0.0,8.686498,1.583362,0.956157,0.0,0.428377,1501.08385,26205941.0,0.0014500528715988485,0.03384993983173195
Ghana,2012,0.38,14.382069,0.0,11.754112,0.802416,1.758819,0.066721,0.53547,1536.591848,26858762.0,0.0014148083221408342,0.026421789521382494
Ghana,2013,0.38,14.33992,0.0,11.827392,0.600896,1.751588,0.160044,0.520967,2282.349905,27525597.0,0.0013805331815328111,0.026499450485079415
Ghana,2014,0.38,14.975182,0.0,11.732128,1.278736,1.743719,0.220599,0.531103,1942.9051,28196358.0,0.0013476917834565727,0.025375317642216302
Ghana,2015,0.38,16.026216,0.0,11.856704,2.440224,1.484098,0.24519,0.555099,1711.290666,28870939.0,0.0013162024276383944,0.023711149281901604
Ghana,2016,0.39,15.562399,0.0,12.373328,1.425296,1.670095,0.09368,0.52657,1900.405937,29554303.0,0.0013196047966348588,0.025060403604868376
Ghana,2017,0.38,13.943429,0.0,9.449456,2.359616,1.526723,0.607635,0.461363,1998.73798,30222262.0,0.0012573512862802923,0.027252980597527336
Ghana,2018,0.38,17.104952,0.0,11.441512,3.378948,1.93359,0.350902,0.554085,2180.04157,30870641.0,0.0012309430179956418,0.02221578873767082
Ghana,2019,0.37,18.706476,0.0,12.02031,4.104496,2.321083,0.260587,0.593436,2167.911589,31522290.0,0.0011737725907603794,0.01977924650265502
Greece,1990,0.13,83.43804,39.787137,35.974605,0.858173,5.761694,0.042698,8.099007,9600.185235,10196792.0,0.0012749107758597018,0.0015580423509468824
Greece,1991,0.15,83.407498,38.403521,37.431532,0.832723,5.715767,0.043157,8.026476,10188.36978,10319927.0,0.001453498653624197,0.0017983994676353916
Greece,1992,0.14,84.975654,40.495057,37.255019,0.413329,5.861138,0.036297,8.109611,11176.45842,10399061.0,0.0013462753992884552,0.0016475307150916427
Greece,1993,0.15,84.284958,40.163877,37.043284,0.318099,5.875028,0.029467,7.97893,10401.98301,10460415.0,0.0014339775238362913,0.0017796769857795977
Greece,1994,0.14,86.430258,42.133524,37.367894,0.200349,5.916409,0.025773,8.117487,11091.28385,10512922.0,0.001331694461349566,0.001619803101825752
Greece,1995,0.14,86.963204,40.427144,39.133523,0.193883,6.356392,0.022554,8.106245,12959.32429,10562153.0,0.0013254873319861963,0.001609876287446815
Greece,1996,0.16,89.114955,39.230055,42.475537,0.207611,6.374251,0.024955,8.248478,13749.11511,10608800.0,0.0015081818867355402,0.0017954337742750362
Greece,1997,0.16,93.801558,42.628769,43.466476,0.42803,6.407695,0.022653,8.625214,13427.83251,10661259.0,0.001500760838846519,0.0017057285978128423
Greece,1998,0.14,98.621793,44.556203,45.109689,1.645493,6.383235,0.015608,9.015222,13472.13761,10720509.0,0.0013059081429808977,0.0014195645378298895
Greece,1999,0.13,97.934815,43.083834,44.716435,2.848433,6.366364,0.000847,8.908136,13249.66332,10761698.0,0.0012079878101020863,0.0013274135454281503
Greece,2000,0.13,102.973167,45.851395,45.632758,3.982331,6.536763,0.013966,9.328877,12072.92936,10805808.0,0.0012030567265307694,0.0012624648127992411
Greece,2001,0.12,105.361862,47.019609,46.859866,3.922968,6.565919,0.009829,9.515908,12549.03689,10862132.0,0.001104755493672881,0.0011389320359581343
Greece,2002,0.1,105.00051,45.544278,47.893894,4.240238,6.313267,0.009631,9.462389,14177.57216,10902022.0,0.0009172610365306546,0.0009523763265530806
Greece,2003,0.12,109.066728,45.615895,51.337949,4.756901,6.368129,0.007026,9.816557,18518.37884,10928070.0,0.0010980895986207994,0.0011002438800584537
Greece,2004,0.11,109.485277,47.093906,49.782866,5.244634,6.363901,0.006847,9.850147,21995.47794,10955141.0,0.0010040947898342888,0.001004701298787416
Greece,2005,0.12,113.888965,46.604027,53.967699,5.384885,6.791115,0.005591,10.247852,22560.14729,10987314.0,0.0010921686592373714,0.001053657832433546
Greece,2006,0.11,112.419545,42.793817,55.700471,6.283828,6.599218,0.005621,10.122331,24821.93675,11020362.0,0.0009981523292973498,0.000978477541427516
Greece,2007,0.12,114.545692,45.192546,54.068922,7.80808,6.406631,0.004575,10.327347,28863.97329,11048473.0,0.0010861229420572418,0.001047616875892635
Greece,2008,0.14,111.080374,43.285276,52.724511,8.109119,6.053533,0.003551,10.031078,32127.98319,11077841.0,0.0012637841615527792,0.0012603486552899075
Greece,2009,0.15,104.319843,42.242941,50.12785,6.623295,4.581723,0.004435,9.436017,29828.75602,11107017.0,0.0013504976178572519,0.0014378855995785958
Greece,2010,0.15,97.35415,41.259858,44.001639,7.166043,4.208597,0.005968,8.823279,26716.64883,11121341.0,0.001348758211801976,0.0015407663669191297
Greece,2011,0.15,94.505232,42.079615,40.500829,8.810981,2.430426,0.005241,8.587696,25483.88256,11104899.0,0.0013507551937212577,0.0015872137110885035
Greece,2012,0.15,91.392589,43.256951,36.298463,8.094044,3.099303,0.004955,8.335975,21912.99829,11045011.0,0.00135807922690163,0.001641270934998898
Greece,2013,0.13,81.71326,37.290713,32.912506,7.335771,3.638957,0.004072,7.486667,21787.78776,10965211.0,0.0011855677013419988,0.0015909290609626883
Greece,2014,0.13,78.639618,35.227168,33.490286,5.55904,3.821925,0.003746,7.239238,21616.71001,10892413.0,0.0011934912860906027,0.0016531107768097246
Greece,2015,0.11,74.927631,29.948851,34.983654,6.034755,3.467281,0.003639,6.93348,18083.87791,10820883.0,0.0010165529005350118,0.001468083249555828
Greece,2016,0.11,71.364164,23.593526,35.577483,7.912128,3.772241,0.009366,6.638686,17923.96681,10775971.0,0.0010207896810412722,0.0015413898774180273
Greece,2017,0.11,74.84505,26.019318,35.035226,9.53608,3.68521,0.007707,6.999949,18582.08934,10754679.0,0.0010228106296803466,0.0014697030732159309
Greece,2018,0.11,71.78199,24.851033,33.840597,9.071745,3.419473,0.010971,6.750697,19756.99046,10732882.0,0.001024887816711299,0.0015324178112086334
Greece,2019,0.1,65.756232,17.874125,33.943412,9.998173,3.360215,0.009042,6.218657,19144.28439,10721582.0,0.0009326981783098801,0.0015207684041263192
Greenland,1990,2.51,0.624506,0.0,0.624506,0.0,0.0,0.0,11.232324,18326.80512,55600.0,4.514388489208633,4.019176757308976
Greenland,1991,2.46,0.609701,0.0,0.609701,0.0,0.0,0.0,10.954615,18315.1963,55500.0,4.4324324324324325,4.034764581327568
Greenland,1992,2.38,0.5956,0.0,0.5956,0.0,0.0,0.0,10.695302,18768.93014,55300.0,4.30379746835443,3.99597044996642
Greenland,1993,2.35,0.54571,0.0,0.54571,0.0,0.0,0.0,9.7959,16797.45886,55200.0,4.257246376811595,4.306316541752945
Greenland,1994,2.3,0.495715,0.0,0.495715,0.0,0.0,0.0,8.899731,18123.96303,55500.0,4.144144144144144,4.6397627669124395
Greenland,1995,2.28,0.53412,0.0,0.53412,0.0,0.0,0.0,9.574102,21665.7019,55800.0,4.086021505376344,4.268703662098404
Greenland,1996,2.2,0.596742,0.0,0.596742,0.0,0.0,0.0,10.663724,21422.35754,55900.0,3.935599284436494,3.6866853682160805
Greenland,1997,2.14,0.617614,0.0,0.617614,0.0,0.0,0.0,11.01466,19145.49604,56000.0,3.8214285714285716,3.4649473619445157
Greenland,1998,2.12,0.596843,0.0,0.596843,0.0,0.0,0.0,10.634553,20496.66137,56100.0,3.7789661319073087,3.55202289379284
Greenland,1999,2.04,0.594492,0.0,0.594492,0.0,0.0,0.0,10.595872,20170.43842,56100.0,3.6363636363636362,3.431501180840112
Greenland,2000,1.95,0.667505,0.0,0.667505,0.0,0.0,0.0,11.880695,19004.10729,56200.0,3.4697508896797147,2.921326432011745
Greenland,2001,1.86,0.618086,0.0,0.618086,0.0,0.0,0.0,10.961689,19275.47334,56350.0,3.3007985803016857,3.009289969357015
Greenland,2002,1.8,0.579721,0.0,0.579721,0.0,0.0,0.0,10.248764,20652.87833,56609.0,3.1797064071084105,3.104941859963672
Greenland,2003,1.76,0.649778,0.0,0.649778,0.0,0.0,0.0,11.454267,27459.76278,56765.0,3.1005020699374612,2.70861740471361
Greenland,2004,1.7,0.639923,0.0,0.639923,0.0,0.0,0.0,11.253171,32023.45221,56911.0,2.9871202403753228,2.6565696185322296
Greenland,2005,1.65,0.644089,0.0,0.644089,0.0,0.0,0.0,11.322255,32489.78191,56935.0,2.8980416264160884,2.5617577695007987
Greenland,2006,1.57,0.662254,0.0,0.662254,0.0,0.0,0.0,11.657144,35458.12312,56774.0,2.7653503364216014,2.370691607751709
Greenland,2007,1.5,0.653156,0.0,0.653156,0.0,0.0,0.0,11.517872,39780.95144,56555.0,2.6522853859075237,2.2965417143837
Greenland,2008,1.41,0.677758,0.0,0.677758,0.0,0.0,0.0,11.979178,44367.05565,56328.0,2.5031955688112486,2.08038857527318
Greenland,2009,1.36,0.592953,0.0,0.592953,0.0,0.0,0.0,10.505528,44918.56488,56323.0,2.41464410631536,2.293605058073743
Greenland,2010,1.33,0.678834,0.0,0.678834,0.0,0.0,0.0,12.046529,43988.33249,56905.0,2.337228714524207,1.9592418765117834
Greenland,2011,1.25,0.725334,0.0,0.725334,0.0,0.0,0.0,12.886121,47186.98147,56890.0,2.1972227104939357,1.7233440042794077
Greenland,2012,1.23,0.578472,0.0,0.578472,0.0,0.0,0.0,10.293272,45936.76595,56810.0,2.165111776095758,2.1262913330290836
Greenland,2013,1.18,0.561216,0.0,0.561216,0.0,0.0,0.0,10.005812,47535.58995,56483.0,2.089124161252058,2.1025772608051088
Greenland,2014,1.16,0.520837,0.0,0.520837,0.0,0.0,0.0,9.308467,50484.92757,56295.0,2.0605737632116528,2.2271843206223827
Greenland,2015,1.13,0.523816,0.0,0.523816,0.0,0.0,0.0,9.371429,44536.40131,56114.0,2.0137577075239688,2.1572460558669455
Greenland,2016,1.12,0.524924,0.0,0.524924,0.0,0.0,0.0,9.387726,48181.87419,56186.0,1.9933791335919984,2.1336422034427844
Greenland,2017,1.08,0.542002,0.0,0.542002,0.0,0.0,0.0,9.69107,50766.59942,56171.0,1.9227003257908888,1.9926125733853381
Greenland,2018,1.06,0.548021,0.0,0.548021,0.0,0.0,0.0,9.79816,54545.29998,56023.0,1.8920800385555934,1.9342324472967278
Greenland,2019,1.04,0.553636,0.0,0.553636,0.0,0.0,0.0,9.898558,53256.24409,56225.0,1.8497109826589595,1.8784905605849331
Grenada,1990,0.4,0.106256,0.0,0.106256,0.0,0.0,0.0,1.072784,2807.745444,99047.0,0.40384867790039075,3.7644932992019275
Grenada,1991,0.44,0.10992,0.0,0.10992,0.0,0.0,0.0,1.101867,3014.874886,99758.0,0.44106738306702215,4.0029112081513825
Grenada,1992,0.44,0.117248,0.0,0.117248,0.0,0.0,0.0,1.160412,3069.679775,101040.0,0.43547110055423593,3.752729257641921
Grenada,1993,0.46,0.120912,0.0,0.120912,0.0,0.0,0.0,1.183405,3032.231462,102173.0,0.45021678917130753,3.804419743284372
